"INSTEPTERM10","1","0","20","20","ST","50000","350000","5.30"
"INSTEPTERM10","1","1","20","20","PP","50000","350000","7.25"
"INSTEPTERM10","1","1","20","20","PF","50000","350000","8.95"
"INSTEPTERM10","1","1","20","20","ST","50000","350000","12.30"
"INSTEPTERM10","1","0","21","21","PP","50000","350000","2.70"
"INSTEPTERM10","1","0","21","21","PF","50000","350000","3.50"
"INSTEPTERM10","1","0","21","21","ST","50000","350000","5.30"
"INSTEPTERM10","1","1","21","21","PP","50000","350000","7.25"
"INSTEPTERM10","1","1","21","21","PF","50000","350000","8.95"
"INSTEPTERM10","1","1","21","21","ST","50000","350000","12.30"
"INSTEPTERM10","1","0","22","22","PP","50000","350000","2.70"
"INSTEPTERM10","1","0","22","22","PF","50000","350000","3.50"
"INSTEPTERM10","1","0","22","22","ST","50000","350000","5.30"
"INSTEPTERM10","1","1","22","22","PP","50000","350000","7.25"
"INSTEPTERM10","1","1","22","22","PF","50000","350000","8.95"
"INSTEPTERM10","1","1","22","22","ST","50000","350000","12.30"
"INSTEPTERM10","1","0","23","23","PP","50000","350000","2.70"
"INSTEPTERM10","1","0","23","23","PF","50000","350000","3.50"
"INSTEPTERM10","1","0","23","23","ST","50000","350000","5.30"
"INSTEPTERM10","1","1","23","23","PP","50000","350000","7.25"
"INSTEPTERM10","1","1","23","23","PF","50000","350000","8.95"
"INSTEPTERM10","1","1","23","23","ST","50000","350000","12.30"
"INSTEPTERM10","1","0","24","24","PP","50000","350000","2.70"
"INSTEPTERM10","1","0","24","24","PF","50000","350000","3.50"
"INSTEPTERM10","1","0","24","24","ST","50000","350000","5.30"
"INSTEPTERM10","1","1","24","24","PP","50000","350000","7.25"
"INSTEPTERM10","1","1","24","24","PF","50000","350000","8.95"
"INSTEPTERM10","1","1","24","24","ST","50000","350000","12.30"
"INSTEPTERM10","1","0","25","25","PP","50000","350000","2.70"
"INSTEPTERM10","1","0","25","25","PF","50000","350000","3.50"
"INSTEPTERM10","1","0","25","25","ST","50000","350000","5.30"
"INSTEPTERM10","1","1","25","25","PP","50000","350000","7.25"
"INSTEPTERM10","1","1","25","25","PF","50000","350000","8.95"
"INSTEPTERM10","1","1","25","25","ST","50000","350000","12.30"
"INSTEPTERM10","1","0","26","26","PP","50000","350000","2.75"
"INSTEPTERM10","1","0","26","26","PF","50000","350000","3.55"
"INSTEPTERM10","1","0","26","26","ST","50000","350000","5.40"
"INSTEPTERM10","1","1","26","26","PP","50000","350000","7.40"
"INSTEPTERM10","1","1","26","26","PF","50000","350000","9.05"
"INSTEPTERM10","1","1","26","26","ST","50000","350000","12.35"
"INSTEPTERM10","1","0","27","27","PP","50000","350000","2.75"
"INSTEPTERM10","1","0","27","27","PF","50000","350000","3.65"
"INSTEPTERM10","1","0","27","27","ST","50000","350000","5.50"
"INSTEPTERM10","1","1","27","27","PP","50000","350000","7.55"
"INSTEPTERM10","1","1","27","27","PF","50000","350000","9.20"
"INSTEPTERM10","1","1","27","27","ST","50000","350000","12.40"
"INSTEPTERM10","1","0","28","28","PP","50000","350000","2.85"
