Option Cd,Gender,tobacco use,min age,max age,class,min level,max level,rate
GIBRALTAR_L_WL,1,1,46,46,ST,20000,300000,17.95
GIBRALTAR_L_WL,1,1,64,64,PP,20000,300000,32.57
GIBRALTAR_L_WL,1,0,29,29,ST,20000,300000,6.35
GIBRALTAR_L_WL,1,0,28,28,PF,20000,300000,5.41
GIBRALTAR_L_WL,1,0,52,52,ST,20000,300000,16.15
GIBRALTAR_L_WL,1,1,18,18,TF,20000,300000,9.23
GIBRALTAR_L_WL,0,0,71,71,PF,20000,300000,34.54
GIBRALTAR_L_WL,0,0,76,76,PP,20000,300000,57.3
GIBRALTAR_L_WL,1,1,36,36,TC,20000,300000,14.71
GIBRALTAR_L_WL,1,1,44,44,ST,20000,300000,16.47
GIBRALTAR_L_WL,1,0,59,59,ST,20000,300000,22.13
GIBRALTAR_L_WL,1,1,26,26,TF,20000,300000,11.29
GIBRALTAR_L_WL,0,1,44,44,PP,20000,300000,10.81
GIBRALTAR_L_WL,0,0,80,80,PF,20000,300000,92.68
GIBRALTAR_L_WL,0,0,74,74,PF,20000,300000,53.93
GIBRALTAR_L_WL,0,0,68,68,TC,20000,300000,36.92
GIBRALTAR_L_WL,1,1,45,45,TC,20000,300000,21.51
GIBRALTAR_L_WL,1,1,29,29,TC,20000,300000,11.15
GIBRALTAR_L_WL,1,1,74,74,TC,20000,300000,137.71
GIBRALTAR_L_WL,0,0,54,54,TF,20000,300000,20.64
GIBRALTAR_L_WL,0,1,77,77,TC,20000,300000,165.2
GIBRALTAR_L_WL,1,0,74,74,TC,20000,300000,92.49
GIBRALTAR_L_WL,1,1,80,80,TC,20000,300000,236.68
GIBRALTAR_L_WL,1,1,29,29,PP,20000,300000,6.7
GIBRALTAR_L_WL,1,1,48,48,TF,20000,300000,26.73
GIBRALTAR_L_WL,0,1,53,53,TC,20000,300000,27.09
GIBRALTAR_L_WL,0,1,46,46,PP,20000,300000,11.73
GIBRALTAR_L_WL,0,1,41,41,PF,20000,300000,11
GIBRALTAR_L_WL,1,1,54,54,PP,20000,300000,19.66
GIBRALTAR_L_WL,1,1,77,77,TF,20000,300000,205.9
GIBRALTAR_L_WL,1,0,66,66,TF,20000,300000,44.44
GIBRALTAR_L_WL,0,1,65,65,PP,20000,300000,30.25
GIBRALTAR_L_WL,1,0,70,70,TF,20000,300000,52.99
GIBRALTAR_L_WL,0,0,21,21,ST,20000,300000,4.41
GIBRALTAR_L_WL,1,0,32,32,TC,20000,300000,8.89
GIBRALTAR_L_WL,1,1,61,61,TC,20000,300000,45.57
GIBRALTAR_L_WL,1,0,70,70,TC,20000,300000,48.17
GIBRALTAR_L_WL,0,0,78,78,ST,20000,300000,91.16
GIBRALTAR_L_WL,1,1,42,42,ST,20000,300000,14.98
GIBRALTAR_L_WL,0,0,25,25,TC,20000,300000,6.23
GIBRALTAR_L_WL,0,0,45,45,PP,20000,300000,7.62
GIBRALTAR_L_WL,0,1,23,23,PP,20000,300000,4.96
GIBRALTAR_L_WL,0,0,50,50,ST,20000,300000,12.16
GIBRALTAR_L_WL,0,0,76,76,TF,20000,300000,105.04
GIBRALTAR_L_WL,0,0,41,41,PP,20000,300000,6.44
GIBRALTAR_L_WL,1,0,61,61,PP,20000,300000,18.41
GIBRALTAR_L_WL,0,0,76,76,TC,20000,300000,95.5
GIBRALTAR_L_WL,0,0,73,73,PF,20000,300000,47.46
